Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_Length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,Preceding,Following,Space_Headway,Time_Headway,time_period,pair_id,leader_class,ego_class,mode_id
2042,6309,1390,1.11344E+12,31.573,353.022,6042819.295,2133421.95,64.3,8.5,3,16.94,-0.98,3,2019,2027,109.54,6.47,2,12005,3,3,4
2042,6310,1390,1.11344E+12,31.577,354.708,6042819.083,2133423.664,64.3,8.5,3,16.77,-1.3,3,2019,2027,109.57,6.53,2,12005,3,3,4
2042,6311,1390,1.11344E+12,31.582,356.372,6042818.869,2133425.397,64.3,8.5,3,16.77,-0.18,3,2019,2027,109.63,6.54,2,12005,3,3,4
2042,6314,1390,1.11344E+12,31.609,361.539,6042818.26,2133430.449,64.3,8.5,3,17.58,-0.68,3,2019,2027,109.61,6.23,2,12005,3,3,4
2042,6317,1390,1.11344E+12,31.435,366.558,6042817.462,2133435.394,64.3,8.5,3,15.94,-0.19,3,2019,2027,109.72,6.88,2,12005,3,3,4
2042,6321,1390,1.11344E+12,31.345,373.306,6042816.526,2133442.099,64.3,8.5,3,17.71,-0.02,3,2019,2027,109.79,6.2,2,12005,3,3,4
2042,6322,1390,1.11344E+12,31.341,375.08,6042816.301,2133443.851,64.3,8.5,3,17.69,-0.42,3,2019,2027,109.63,6.2,2,12005,3,3,4
2042,6323,1390,1.11344E+12,31.336,376.844,6042816.075,2133445.603,64.3,8.5,3,17.67,0,3,2019,2027,109.46,6.19,2,12005,3,3,4
2042,6324,1390,1.11344E+12,31.332,378.611,6042815.85,2133447.356,64.3,8.5,3,17.67,0,3,2019,2027,109.34,6.19,2,12005,3,3,4
2042,6325,1390,1.11344E+12,31.327,380.366,6042815.625,2133449.108,64.3,8.5,3,17.77,1.7,3,2019,2027,109.3,6.15,2,12005,3,3,4
2042,6326,1390,1.11344E+12,31.322,382.144,6042815.399,2133450.86,64.3,8.5,3,18.02,3.23,3,2019,2027,109.3,6.07,2,12005,3,3,4
2042,6327,1390,1.11344E+12,31.318,383.97,6042815.174,2133452.612,64.3,8.5,3,18.2,1.55,3,2019,2027,109.25,6,2,12005,3,3,4
2042,6328,1390,1.11344E+12,31.304,385.816,6042814.948,2133454.365,64.3,8.5,3,18.2,-1.55,3,2019,2027,109.17,6,2,12005,3,3,4
2042,6329,1390,1.11344E+12,31.288,387.642,6042814.723,2133456.117,64.3,8.5,3,18.02,-3.23,3,2019,2027,109.1,6.05,2,12005,3,3,4
2042,6330,1390,1.11344E+12,31.273,389.42,6042814.498,2133457.869,64.3,8.5,3,17.77,-1.71,3,2019,2027,109.09,6.14,2,12005,3,3,4
2042,6331,1390,1.11344E+12,31.256,391.175,6042814.272,2133459.621,64.3,8.5,3,17.67,0,3,2019,2027,109.09,6.17,2,12005,3,3,4
2042,6332,1390,1.11344E+12,31.241,392.942,6042814.047,2133461.374,64.3,8.5,3,17.67,0,3,2019,2027,109.09,6.17,2,12005,3,3,4
2042,6333,1390,1.11344E+12,31.226,394.708,6042813.822,2133463.126,64.3,8.5,3,17.67,0,3,2019,2027,109.08,6.17,2,12005,3,3,4
2042,6334,1390,1.11344E+12,31.21,396.475,6042813.596,2133464.878,64.3,8.5,3,17.67,0,3,2019,2027,109.08,6.17,2,12005,3,3,4
2042,6335,1390,1.11344E+12,31.194,398.242,6042813.371,2133466.63,64.3,8.5,3,17.67,0,3,2019,2027,109.07,6.17,2,12005,3,3,4
2042,6336,1390,1.11344E+12,31.178,400.008,6042813.145,2133468.383,64.3,8.5,3,17.67,0,3,2019,2027,109.07,6.17,2,12005,3,3,4
2042,6337,1390,1.11344E+12,31.163,401.775,6042812.92,2133470.135,64.3,8.5,3,17.67,0,3,2019,2027,109.07,6.17,2,12005,3,3,4
2042,6338,1390,1.11344E+12,31.147,403.541,6042812.695,2133471.887,64.3,8.5,3,17.67,0,3,2019,2027,109.06,6.17,2,12005,3,3,4
2042,6339,1390,1.11344E+12,31.131,405.308,6042812.469,2133473.639,64.3,8.5,3,17.67,0,3,2019,2027,109.06,6.17,2,12005,3,3,4
2042,6340,1390,1.11344E+12,31.116,407.075,6042812.244,2133475.392,64.3,8.5,3,17.67,0,3,2019,2027,109.06,6.17,2,12005,3,3,4
2042,6341,1390,1.11344E+12,31.1,408.841,6042812.019,2133477.144,64.3,8.5,3,17.67,0,3,2019,2027,109.05,6.17,2,12005,3,3,4
2042,6342,1390,1.11344E+12,31.084,410.608,6042811.793,2133478.896,64.3,8.5,3,17.67,0,3,2019,2027,109.05,6.17,2,12005,3,3,4
2042,6343,1390,1.11344E+12,31.069,412.375,6042811.568,2133480.648,64.3,8.5,3,17.67,0,3,2019,2027,109.04,6.17,2,12005,3,3,4
2042,6344,1390,1.11344E+12,31.052,414.141,6042811.342,2133482.401,64.3,8.5,3,17.67,0,3,2019,2027,109.04,6.17,2,12005,3,3,4
2042,6351,1390,1.11344E+12,31.082,425.82,6042809.765,2133494.666,64.3,8.5,3,17.67,0,3,2019,2027,109.67,6.21,2,12005,3,3,4
2042,6352,1390,1.11344E+12,31.105,427.586,6042809.539,2133496.419,64.3,8.5,3,17.67,0,3,2019,2027,109.64,6.2,2,12005,3,3,4
2042,6359,1390,1.11344E+12,31.151,440.584,6042807.962,2133508.684,64.3,8.5,3,17.67,0,3,2019,2027,107.55,6.09,2,12005,3,3,4
2042,6360,1390,1.11344E+12,31.138,442.35,6042807.736,2133510.437,64.3,8.5,3,17.67,0,3,2019,2027,107.05,6.06,2,12005,3,3,4
2042,6361,1390,1.11344E+12,31.126,444.117,6042807.511,2133512.189,64.3,8.5,3,17.67,0,3,2019,2027,106.57,6.03,2,12005,3,3,4
2042,6362,1390,1.11344E+12,31.114,445.883,6042807.286,2133513.941,64.3,8.5,3,17.67,0,3,2019,2027,106.1,6,2,12005,3,3,4
2042,6363,1390,1.11344E+12,31.101,447.65,6042807.06,2133515.693,64.3,8.5,3,17.67,0,3,2019,2027,105.62,5.98,2,12005,3,3,4
2042,6364,1390,1.11344E+12,31.089,449.417,6042806.835,2133517.446,64.3,8.5,3,17.67,0,3,2019,2027,105.14,5.95,2,12005,3,3,4
2042,6365,1390,1.11344E+12,31.076,451.184,6042806.609,2133519.198,64.3,8.5,3,17.67,0,3,2019,2027,104.66,5.92,2,12005,3,3,4
2042,6366,1390,1.11344E+12,31.065,452.95,6042806.384,2133520.95,64.3,8.5,3,17.67,0,3,2019,2027,104.18,5.9,2,12005,3,3,4
2042,6367,1390,1.11344E+12,31.053,454.717,6042806.159,2133522.702,64.3,8.5,3,17.67,0,3,2019,2027,103.7,5.87,2,12005,3,3,4
2042,6368,1390,1.11344E+12,31.04,456.483,6042805.933,2133524.455,64.3,8.5,3,17.67,0,3,2019,2027,103.22,5.84,2,12005,3,3,4
2042,6369,1390,1.11344E+12,31.028,458.25,6042805.708,2133526.207,64.3,8.5,3,17.67,0,3,2019,2027,102.74,5.81,2,12005,3,3,4
2042,6370,1390,1.11344E+12,31.016,460.016,6042805.483,2133527.959,64.3,8.5,3,17.67,0,3,2019,2027,102.26,5.79,2,12005,3,3,4
2042,6371,1390,1.11344E+12,31.003,461.783,6042805.257,2133529.711,64.3,8.5,3,17.67,0,3,2019,2027,101.78,5.76,2,12005,3,3,4
2042,6372,1390,1.11344E+12,30.991,463.548,6042805.032,2133531.464,64.3,8.5,3,17.68,0.23,3,2019,2027,101.31,5.73,2,12005,3,3,4
2042,6373,1390,1.11344E+12,30.978,465.317,6042804.806,2133533.216,64.3,8.5,3,17.72,0.43,3,2019,2027,100.83,5.69,2,12005,3,3,4
2042,6374,1390,1.11344E+12,30.966,467.102,6042804.581,2133534.968,64.3,8.5,3,17.64,-1.33,3,2019,2027,100.33,5.69,2,12005,3,3,4
2042,6380,1390,1.11344E+12,30.884,476.324,6042803.384,2133544.128,64.3,8.5,3,13.01,-1.74,3,2019,2027,98.83,7.6,2,12005,3,3,4
2042,6381,1390,1.11344E+12,30.868,477.597,6042803.21,2133545.429,64.3,8.5,3,12.94,0.84,3,2019,2027,98.85,7.64,2,12005,3,3,4
2042,6382,1390,1.11344E+12,30.855,478.892,6042803.036,2133546.73,64.3,8.5,3,13.02,1.09,3,2019,2027,98.84,7.59,2,12005,3,3,4
2042,6383,1390,1.11344E+12,30.842,480.203,6042802.863,2133548.031,64.3,8.5,3,13.1,0.46,3,2019,2027,98.82,7.54,2,12005,3,3,4
2042,6384,1390,1.11344E+12,30.829,481.518,6042802.689,2133549.332,64.3,8.5,3,13.12,0,3,2019,2027,98.79,7.53,2,12005,3,3,4
2042,6385,1390,1.11344E+12,30.815,482.831,6042802.515,2133550.633,64.3,8.5,3,13.12,0,3,2019,2027,98.76,7.53,2,12005,3,3,4
2042,6386,1390,1.11344E+12,30.803,484.143,6042802.342,2133551.934,64.3,8.5,3,13.12,0,3,2019,2027,98.74,7.53,2,12005,3,3,4
2042,6387,1390,1.11344E+12,30.789,485.455,6042802.168,2133553.235,64.3,8.5,3,13.13,0,3,2019,2027,98.71,7.52,2,12005,3,3,4
2042,6388,1390,1.11344E+12,30.776,486.768,6042801.994,2133554.536,64.3,8.5,3,13.13,0,3,2019,2027,98.69,7.52,2,12005,3,3,4
2042,6389,1390,1.11344E+12,30.762,488.081,6042801.82,2133555.837,64.3,8.5,3,13.13,0,3,2019,2027,98.67,7.51,2,12005,3,3,4
2042,6390,1390,1.11344E+12,30.75,489.393,6042801.647,2133557.138,64.3,8.5,3,13.12,0,3,2019,2027,98.65,7.52,2,12005,3,3,4
2042,6391,1390,1.11344E+12,30.736,490.705,6042801.473,2133558.439,64.3,8.5,3,13.12,0,3,2019,2027,98.62,7.52,2,12005,3,3,4
2042,6392,1390,1.11344E+12,30.723,492.018,6042801.299,2133559.74,64.3,8.5,3,13.12,0,3,2019,2027,98.6,7.52,2,12005,3,3,4
2042,6393,1390,1.11344E+12,30.71,493.33,6042801.126,2133561.041,64.3,8.5,3,13.12,0,3,2019,2027,98.6,7.52,2,12005,3,3,4
2042,6394,1390,1.11344E+12,30.697,494.643,6042800.952,2133562.342,64.3,8.5,3,13.13,0,3,2019,2027,98.58,7.51,2,12005,3,3,4
2042,6395,1390,1.11344E+12,30.683,495.955,6042800.778,2133563.643,64.3,8.5,3,13.13,0,3,2019,2027,98.5,7.5,2,12005,3,3,4
2042,6396,1390,1.11344E+12,30.671,497.268,6042800.605,2133564.944,64.3,8.5,3,13.12,0,3,2019,2027,98.26,7.49,2,12005,3,3,4
2042,6397,1390,1.11344E+12,30.658,498.58,6042800.431,2133566.245,64.3,8.5,3,13.13,0,3,2019,2027,97.91,7.46,2,12005,3,3,4
2042,6398,1390,1.11344E+12,30.644,499.893,6042800.257,2133567.546,64.3,8.5,3,13.12,0,3,2019,2027,97.41,7.42,2,12005,3,3,4
2042,6399,1390,1.11344E+12,30.631,501.205,6042800.083,2133568.847,64.3,8.5,3,13.13,0,3,2019,2027,96.83,7.38,2,12005,3,3,4
2042,6400,1390,1.11344E+12,30.618,502.518,6042799.91,2133570.148,64.3,8.5,3,13.12,0,3,2019,2027,96.25,7.34,2,12005,3,3,4
2042,6401,1390,1.11344E+12,30.605,503.83,6042799.736,2133571.449,64.3,8.5,3,13.13,0,3,2019,2027,95.69,7.29,2,12005,3,3,4
2042,6402,1390,1.11344E+12,30.591,505.143,6042799.562,2133572.75,64.3,8.5,3,13.12,0,3,2019,2027,95.13,7.25,2,12005,3,3,4
2042,6403,1390,1.11344E+12,30.579,506.455,6042799.389,2133574.051,64.3,8.5,3,13.12,0,3,2019,2027,94.56,7.21,2,12005,3,3,4
2042,6404,1390,1.11344E+12,30.565,507.768,6042799.215,2133575.352,64.3,8.5,3,13.13,0,3,2019,2027,94,7.16,2,12005,3,3,4
2042,6405,1390,1.11344E+12,30.552,509.08,6042799.041,2133576.653,64.3,8.5,3,13.13,0,3,2019,2027,93.44,7.12,2,12005,3,3,4
2042,6406,1390,1.11344E+12,30.539,510.393,6042798.868,2133577.954,64.3,8.5,3,13.13,0,3,2019,2027,92.88,7.07,2,12005,3,3,4
2042,6407,1390,1.11344E+12,30.526,511.705,6042798.694,2133579.255,64.3,8.5,3,13.12,0,3,2019,2027,92.31,7.04,2,12005,3,3,4
2042,6408,1390,1.11344E+12,30.512,513.018,6042798.52,2133580.556,64.3,8.5,3,13.12,0,3,2019,2027,91.75,6.99,2,12005,3,3,4
2042,6409,1390,1.11344E+12,30.499,514.33,6042798.346,2133581.857,64.3,8.5,3,13.13,0,3,2019,2158,91.19,6.95,2,12005,3,3,4
2042,6410,1390,1.11344E+12,30.486,515.643,6042798.173,2133583.158,64.3,8.5,3,13.13,0,3,2019,2158,90.63,6.9,2,12005,3,3,4
2042,6411,1390,1.11344E+12,30.473,516.955,6042797.999,2133584.46,64.3,8.5,3,13.13,0,3,2019,2158,90.06,6.86,2,12005,3,3,4
2042,6412,1390,1.11344E+12,30.459,518.267,6042797.825,2133585.761,64.3,8.5,3,13.13,0.11,3,2019,2158,89.5,6.82,2,12005,3,3,4
2042,6413,1390,1.11344E+12,30.447,519.581,6042797.652,2133587.062,64.3,8.5,3,13.15,0.25,3,2019,2158,88.94,6.76,2,12005,3,3,4
2042,6414,1390,1.11344E+12,30.433,520.902,6042797.478,2133588.363,64.3,8.5,3,13.13,-0.48,3,2019,2158,88.37,6.73,2,12005,3,3,4
2042,6415,1390,1.11344E+12,30.448,522.227,6042797.33,2133589.681,64.3,8.5,3,12.95,-2.75,3,2019,2158,87.79,6.78,2,12005,3,3,4
2042,6419,1390,1.11344E+12,29.966,526.997,6042796.269,2133594.355,64.3,8.5,3,10.93,-2.57,3,2019,2158,86.02,7.87,2,12005,3,3,4
2042,6420,1390,1.11344E+12,29.904,528.062,6042796.076,2133595.406,64.3,8.5,3,10.76,-0.45,3,2019,2158,85.71,7.97,2,12005,3,3,4
2042,6421,1390,1.11344E+12,29.941,529.13,6042795.982,2133596.478,64.3,8.5,3,10.73,0.18,3,2019,2158,85.39,7.96,2,12005,3,3,4
2042,6422,1390,1.11344E+12,29.953,530.205,6042795.862,2133597.546,64.3,8.5,3,10.75,0.07,3,2019,2158,85.06,7.91,2,12005,3,3,4
2042,6423,1390,1.11344E+12,29.965,531.28,6042795.742,2133598.614,64.3,8.5,3,10.75,0,3,2019,2158,84.75,7.88,2,12005,3,3,4
2042,6424,1390,1.11344E+12,29.977,532.355,6042795.623,2133599.683,64.3,8.5,3,10.75,0,3,2019,2158,84.43,7.85,2,12005,3,3,4
2042,6425,1390,1.11344E+12,29.989,533.435,6042795.503,2133600.751,64.3,8.5,3,10.71,-0.69,3,2019,2158,84.11,7.85,2,12005,3,3,4
2042,6426,1390,1.11344E+12,30.001,534.506,6042795.383,2133601.82,64.3,8.5,3,10.61,-1.28,3,2019,2158,83.79,7.9,2,12005,3,3,4
2042,6427,1390,1.11344E+12,30.013,535.557,6042795.264,2133602.888,64.3,8.5,3,10.54,-0.62,3,2019,2158,83.49,7.92,2,12005,3,3,4
2042,6428,1390,1.11344E+12,30.026,536.601,6042795.144,2133603.956,64.3,8.5,3,10.54,0.62,3,2019,2158,83.19,7.89,2,12005,3,3,4
2042,6429,1390,1.11344E+12,30.04,537.652,6042795.024,2133605.025,64.3,8.5,3,10.61,1.28,3,2019,2158,82.89,7.81,2,12005,3,3,4
2042,6430,1390,1.11344E+12,30.055,538.722,6042794.904,2133606.093,64.3,8.5,3,10.71,0.68,3,2019,2158,82.57,7.71,2,12005,3,3,4
2042,6431,1390,1.11344E+12,30.07,539.802,6042794.785,2133607.162,64.3,8.5,3,10.75,0,3,2019,2158,82.24,7.65,2,12005,3,3,4
2042,6432,1390,1.11344E+12,30.085,540.877,6042794.665,2133608.23,64.3,8.5,3,10.75,0,3,2019,2158,81.92,7.62,2,12005,3,3,4
2042,6433,1390,1.11344E+12,30.099,541.952,6042794.545,2133609.298,64.3,8.5,3,10.75,0,3,2019,2158,81.6,7.59,2,12005,3,3,4
2042,6434,1390,1.11344E+12,30.115,543.027,6042794.426,2133610.367,64.3,8.5,3,10.75,0,3,2019,2158,81.28,7.56,2,12005,3,3,4
2042,6435,1390,1.11344E+12,30.129,544.102,6042794.306,2133611.435,64.3,8.5,3,10.75,0,3,2019,2158,80.96,7.53,2,12005,3,3,4
2042,6436,1390,1.11344E+12,30.143,545.177,6042794.186,2133612.504,64.3,8.5,3,10.75,0,3,2019,2158,80.57,7.49,2,12005,3,3,4
2042,6437,1390,1.11344E+12,30.159,546.252,6042794.067,2133613.572,64.3,8.5,3,10.75,0,3,2019,2158,80.11,7.45,2,12005,3,3,4
2042,6438,1390,1.11344E+12,30.173,547.327,6042793.947,2133614.64,64.3,8.5,3,10.75,0,3,2019,2158,79.57,7.4,2,12005,3,3,4
2042,6439,1390,1.11344E+12,30.188,548.402,6042793.827,2133615.709,64.3,8.5,3,10.75,0,3,2019,2158,78.99,7.35,2,12005,3,3,4
2042,6440,1390,1.11344E+12,30.202,549.477,6042793.707,2133616.777,64.3,8.5,3,10.75,0,3,2019,2158,78.4,7.29,2,12005,3,3,4
2042,6441,1390,1.11344E+12,30.218,550.552,6042793.588,2133617.845,64.3,8.5,3,10.75,0,3,2019,2158,77.82,7.24,2,12005,3,3,4
2042,6442,1390,1.11344E+12,30.232,551.626,6042793.468,2133618.914,64.3,8.5,3,10.75,0,3,2019,2158,77.25,7.19,2,12005,3,3,4
2042,6443,1390,1.11344E+12,30.246,552.702,6042793.348,2133619.982,64.3,8.5,3,10.75,0,3,2019,2158,76.68,7.13,2,12005,3,3,4
2042,6444,1390,1.11344E+12,30.262,553.777,6042793.229,2133621.051,64.3,8.5,3,10.75,0,3,2019,2158,76.1,7.08,2,12005,3,3,4
2042,6445,1390,1.11344E+12,30.276,554.852,6042793.109,2133622.119,64.3,8.5,3,10.75,0,3,2019,2158,75.5,7.02,2,12005,3,3,4
2042,6446,1390,1.11344E+12,30.291,555.927,6042792.989,2133623.187,64.3,8.5,3,10.75,0,3,2019,2158,74.91,6.97,2,12005,3,3,4
2042,6447,1390,1.11344E+12,30.305,557.001,6042792.869,2133624.256,64.3,8.5,3,10.75,0,3,2019,2158,74.38,6.92,2,12005,3,3,4
2042,6448,1390,1.11344E+12,30.321,558.077,6042792.75,2133625.324,64.3,8.5,3,10.75,0,3,2019,2158,74,6.88,2,12005,3,3,4
2042,6449,1390,1.11344E+12,30.335,559.152,6042792.63,2133626.393,64.3,8.5,3,10.75,0,3,2019,2158,73.75,6.86,2,12005,3,3,4
2042,6450,1390,1.11344E+12,30.349,560.227,6042792.51,2133627.461,64.3,8.5,3,10.75,0,3,2019,2158,73.6,6.85,2,12005,3,3,4
2042,6451,1390,1.11344E+12,30.365,561.302,6042792.391,2133628.529,64.3,8.5,3,10.75,0,3,2019,2158,73.43,6.83,2,12005,3,3,4
2042,6452,1390,1.11344E+12,30.379,562.375,6042792.271,2133629.598,64.3,8.5,3,10.76,0.17,3,2019,2158,73.16,6.8,2,12005,3,3,4
2042,6453,1390,1.11344E+12,30.394,563.451,6042792.151,2133630.666,64.3,8.5,3,10.78,0.33,3,2019,2158,72.78,6.75,2,12005,3,3,4
2042,6454,1390,1.11344E+12,30.409,564.538,6042792.032,2133631.734,64.3,8.5,3,10.75,-0.69,3,2019,2158,72.36,6.73,2,12005,3,3,4
2042,6460,1390,1.11344E+12,30.458,570.013,6042791.396,2133637.173,64.3,8.5,3,7.5,-0.69,3,2019,2158,70.57,9.41,2,12005,3,3,4
2042,6461,1390,1.11344E+12,30.459,570.751,6042791.304,2133637.917,64.3,8.5,3,7.47,0.32,3,2019,2158,70.63,9.46,2,12005,3,3,4
2042,6462,1390,1.11344E+12,30.461,571.5,6042791.212,2133638.661,64.3,8.5,3,7.49,0.16,3,2019,2158,70.84,9.46,2,12005,3,3,4
2042,6463,1390,1.11344E+12,30.462,572.251,6042791.119,2133639.406,64.3,8.5,3,7.5,0,3,2019,2158,71.11,9.48,2,12005,3,3,4
2042,6464,1390,1.11344E+12,30.464,573.001,6042791.027,2133640.15,64.3,8.5,3,7.5,0,3,2019,2158,71.37,9.52,2,12005,3,3,4
2042,6465,1390,1.11344E+12,30.465,573.751,6042790.935,2133640.894,64.3,8.5,3,7.5,0,3,2019,2158,71.63,9.55,2,12005,3,3,4
2042,6466,1390,1.11344E+12,30.467,574.501,6042790.843,2133641.638,64.3,8.5,3,7.5,0,3,2019,2158,71.88,9.58,2,12005,3,3,4
2042,6467,1390,1.11344E+12,30.469,575.251,6042790.751,2133642.383,64.3,8.5,3,7.5,0,3,2019,2158,72.13,9.62,2,12005,3,3,4
2042,6468,1390,1.11344E+12,30.47,576.001,6042790.659,2133643.127,64.3,8.5,3,7.5,0,3,2019,2158,72.38,9.65,2,12005,3,3,4
2042,6469,1390,1.11344E+12,30.471,576.751,6042790.566,2133643.871,64.3,8.5,3,7.5,0,3,2019,2158,72.63,9.68,2,12005,3,3,4
2042,6470,1390,1.11344E+12,30.473,577.501,6042790.474,2133644.616,64.3,8.5,3,7.5,0,3,2019,2158,72.88,9.72,2,12005,3,3,4
2042,6471,1390,1.11344E+12,30.475,578.251,6042790.382,2133645.36,64.3,8.5,3,7.5,0,3,2019,2158,73.12,9.75,2,12005,3,3,4
2042,6472,1390,1.11344E+12,30.476,579.001,6042790.29,2133646.104,64.3,8.5,3,7.5,0,3,2019,2158,73.36,9.78,2,12005,3,3,4
2042,6473,1390,1.11344E+12,30.478,579.751,6042790.198,2133646.849,64.3,8.5,3,7.5,0,3,2019,2158,73.6,9.81,2,12005,3,3,4
2042,6474,1390,1.11344E+12,30.48,580.501,6042790.106,2133647.593,64.3,8.5,3,7.5,0,3,2019,2158,73.88,9.85,2,12005,3,3,4
2042,6475,1390,1.11344E+12,30.48,581.251,6042790.013,2133648.337,64.3,8.5,3,7.5,0,3,2019,2158,74.26,9.9,2,12005,3,3,4
2042,6476,1390,1.11344E+12,30.482,582.001,6042789.921,2133649.082,64.3,8.5,3,7.5,0,3,2019,2158,74.74,9.97,2,12005,3,3,4
2042,6477,1390,1.11344E+12,30.484,582.751,6042789.829,2133649.826,64.3,8.5,3,7.5,0,3,2019,2158,75.26,10.03,2,12005,3,3,4
2042,6478,1390,1.11344E+12,30.486,583.501,6042789.737,2133650.57,64.3,8.5,3,7.5,0,3,2019,2158,75.74,10.1,2,12005,3,3,4
2042,6479,1390,1.11344E+12,30.487,584.251,6042789.645,2133651.315,64.3,8.5,3,7.51,0.11,3,2019,2158,76.1,10.13,2,12005,3,3,4
2042,6480,1390,1.11344E+12,30.489,585.001,6042789.553,2133652.059,64.3,8.5,3,7.52,0.21,3,2019,2158,76.36,10.15,2,12005,3,3,4
2042,6481,1390,1.11344E+12,30.49,585.755,6042789.46,2133652.803,64.3,8.5,3,7.53,0.1,3,2019,2158,76.63,10.18,2,12005,3,3,4
2042,6482,1390,1.11344E+12,30.491,586.51,6042789.368,2133653.548,64.3,8.5,3,7.53,-0.11,3,2019,2158,77.04,10.23,2,12005,3,3,4
2042,6483,1390,1.11344E+12,30.493,587.264,6042789.276,2133654.292,64.3,8.5,3,7.52,-0.22,3,2019,2158,77.6,10.32,2,12005,3,3,4
2042,6484,1390,1.11344E+12,30.494,588.015,6042789.184,2133655.036,64.3,8.5,3,7.51,-0.11,3,2019,2158,78.25,10.42,2,12005,3,3,4
2042,6485,1390,1.11344E+12,30.495,588.764,6042789.092,2133655.78,64.3,8.5,3,7.5,0,3,2019,2158,78.89,10.52,2,12005,3,3,4
2042,6486,1390,1.11344E+12,30.497,589.514,6042789,2133656.525,64.3,8.5,3,7.5,0,3,2019,2158,79.48,10.6,2,12005,3,3,4
2042,6487,1390,1.11344E+12,30.497,590.264,6042788.907,2133657.269,64.3,8.5,3,7.5,0,3,2019,2158,80.1,10.68,2,12005,3,3,4
2042,6488,1390,1.11344E+12,30.499,591.014,6042788.815,2133658.013,64.3,8.5,3,7.5,0,3,2019,2158,80.81,10.78,2,12005,3,3,4
2042,6489,1390,1.11344E+12,30.5,591.764,6042788.723,2133658.758,64.3,8.5,3,7.5,0,3,2019,2158,81.58,10.88,2,12005,3,3,4
2042,6490,1390,1.11344E+12,30.502,592.514,6042788.631,2133659.502,64.3,8.5,3,7.5,0,3,2019,2158,82.29,10.97,2,12005,3,3,4
2042,6491,1390,1.11344E+12,30.503,593.264,6042788.539,2133660.246,64.3,8.5,3,7.5,0,3,2019,2158,82.93,11.06,2,12005,3,3,4
2042,6492,1390,1.11344E+12,30.504,594.014,6042788.447,2133660.991,64.3,8.5,3,7.5,-0.03,3,2019,2158,83.51,11.13,2,12005,3,3,4
2042,6493,1390,1.11344E+12,30.505,594.764,6042788.354,2133661.735,64.3,8.5,3,7.5,-0.04,3,2019,2158,84.07,11.21,2,12005,3,3,4
2042,6494,1390,1.11344E+12,30.506,595.513,6042788.262,2133662.479,64.3,8.5,3,7.5,0.08,3,2019,2158,84.64,11.29,2,12005,3,3,4
2042,6495,1390,1.11344E+12,30.507,596.261,6042788.17,2133663.221,64.3,8.5,3,7.53,0.43,3,2019,2158,85.22,11.32,2,12005,3,3,4
2042,6496,1390,1.11344E+12,30.509,597.012,6042788.078,2133663.966,64.3,8.5,3,7.59,0.89,3,2019,2158,85.85,11.31,2,12005,3,3,4
2042,6497,1390,1.11344E+12,30.513,597.775,6042787.988,2133664.721,64.3,8.5,3,7.69,1.1,3,2019,2158,86.54,11.25,2,12005,3,3,4
2042,6498,1390,1.11344E+12,30.523,598.55,6042787.901,2133665.493,64.3,8.5,3,7.78,0.88,3,2019,2158,87.27,11.22,2,12005,3,3,4
2042,6499,1390,1.11344E+12,30.537,599.336,6042787.817,2133666.276,64.3,8.5,3,7.85,0.43,3,2019,2158,88,11.21,2,12005,3,3,4
2042,6500,1390,1.11344E+12,30.552,600.125,6042787.733,2133667.061,64.3,8.5,3,7.88,0.08,3,2019,2158,88.71,11.26,2,12005,3,3,4
2042,6501,1390,1.11344E+12,30.565,600.914,6042787.648,2133667.845,64.3,8.5,3,7.88,-0.03,3,2019,2158,89.42,11.35,2,12005,3,3,4
2042,6502,1390,1.11344E+12,30.579,601.702,6042787.564,2133668.628,64.3,8.5,3,7.88,-0.03,3,2019,2158,90.13,11.44,2,12005,3,3,4
2042,6503,1390,1.11344E+12,30.592,602.489,6042787.479,2133669.411,64.3,8.5,3,7.88,0,3,2019,2158,90.85,11.53,2,12005,3,3,4
2042,6504,1390,1.11344E+12,30.607,603.277,6042787.395,2133670.194,64.3,8.5,3,7.87,0,3,2019,2158,91.56,11.63,2,12005,3,3,4
2042,6505,1390,1.11344E+12,30.621,604.064,6042787.311,2133670.977,64.3,8.5,3,7.87,0,3,2019,2158,92.27,11.72,2,12005,3,3,4
2042,6506,1390,1.11344E+12,30.634,604.852,6042787.226,2133671.76,64.3,8.5,3,7.87,0,3,2019,2158,92.98,11.81,2,12005,3,3,4
2042,6507,1390,1.11344E+12,30.648,605.639,6042787.142,2133672.543,64.3,8.5,3,7.87,0,3,2019,2158,93.7,11.91,2,12005,3,3,4
2042,6508,1390,1.11344E+12,30.662,606.426,6042787.058,2133673.326,64.3,8.5,3,7.87,0,3,2019,2158,94.41,12,2,12005,3,3,4
2042,6509,1390,1.11344E+12,30.675,607.214,6042786.973,2133674.109,64.3,8.5,3,7.87,0,3,2019,2158,95.12,12.09,2,12005,3,3,4
2042,6510,1390,1.11344E+12,30.69,608.001,6042786.889,2133674.892,64.3,8.5,3,7.87,0,3,2019,2158,95.83,12.18,2,12005,3,3,4
2042,6511,1390,1.11344E+12,30.703,608.789,6042786.804,2133675.675,64.3,8.5,3,7.87,0,3,2019,2158,96.55,12.27,2,12005,3,3,4
